age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,previously_contacted,days_since_previous_contact
33,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
30,services,single,basic.9y,no,no,no,telephone,may,wed,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
31,blue-collar,married,basic.4y,no,yes,no,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
27,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
39,admin.,single,high.school,no,yes,no,telephone,may,wed,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
33,admin.,married,university.degree,no,no,no,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
45,services,married,high.school,unknown,no,no,telephone,may,wed,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
44,technician,married,professional.course,unknown,yes,yes,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
40,services,married,basic.6y,unknown,yes,no,telephone,may,wed,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
51,entrepreneur,married,basic.9y,no,no,yes,telephone,may,wed,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
29,management,single,university.degree,no,no,no,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
33,blue-collar,single,basic.9y,no,no,no,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
46,blue-collar,married,professional.course,no,no,no,telephone,may,wed,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
31,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,4,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
41,admin.,married,basic.9y,unknown,no,no,telephone,may,wed,6,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
52,services,married,unknown,unknown,no,no,telephone,may,wed,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
49,management,divorced,university.degree,unknown,no,yes,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
46,housemaid,married,basic.4y,unknown,no,no,telephone,may,wed,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
29,services,married,high.school,unknown,no,no,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
42,retired,married,basic.9y,unknown,yes,no,telephone,may,wed,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
39,housemaid,married,university.degree,no,yes,no,telephone,may,wed,7,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
35,services,divorced,professional.course,unknown,no,no,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
44,management,married,basic.9y,unknown,no,no,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
32,technician,single,university.degree,no,yes,no,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
36,admin.,single,high.school,no,no,yes,telephone,may,wed,6,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
43,management,married,basic.6y,unknown,no,no,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
39,blue-collar,married,basic.6y,no,yes,no,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
34,blue-collar,married,basic.4y,no,yes,no,telephone,may,wed,6,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
39,admin.,married,basic.6y,unknown,no,no,telephone,may,wed,6,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
55,retired,divorced,professional.course,no,no,yes,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
29,blue-collar,single,professional.course,no,no,no,telephone,may,wed,5,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
53,technician,married,professional.course,unknown,no,no,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
31,admin.,married,high.school,no,no,no,telephone,may,wed,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
43,technician,divorced,unknown,no,no,no,telephone,may,wed,9,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
33,admin.,married,high.school,no,yes,no,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
36,blue-collar,married,basic.9y,unknown,no,no,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
31,technician,married,professional.course,no,no,no,telephone,may,wed,5,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
31,admin.,divorced,university.degree,unknown,no,no,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
40,admin.,single,university.degree,no,no,no,telephone,may,wed,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
36,services,married,high.school,no,yes,no,telephone,may,wed,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
34,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
42,blue-collar,married,basic.4y,no,yes,no,telephone,may,wed,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
52,blue-collar,single,basic.4y,no,unknown,unknown,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
34,admin.,married,high.school,no,no,no,telephone,may,wed,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
44,admin.,single,high.school,no,no,no,telephone,may,wed,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
50,management,married,university.degree,no,yes,no,telephone,may,wed,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
27,management,single,university.degree,no,no,yes,telephone,may,wed,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
58,retired,divorced,university.degree,no,yes,no,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
41,blue-collar,divorced,basic.6y,no,no,no,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
46,retired,married,basic.4y,no,no,no,telephone,may,wed,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
30,services,married,unknown,no,yes,yes,telephone,may,wed,4,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
31,services,single,high.school,unknown,no,no,telephone,may,wed,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
46,blue-collar,married,basic.9y,unknown,no,no,telephone,may,wed,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
31,unemployed,single,professional.course,no,no,no,telephone,may,wed,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
41,admin.,married,high.school,no,no,no,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
33,admin.,married,high.school,no,no,no,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
36,technician,married,professional.course,unknown,yes,no,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
37,blue-collar,single,basic.9y,no,no,yes,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
56,services,married,basic.9y,unknown,no,no,telephone,may,wed,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
28,services,single,high.school,no,no,no,telephone,may,wed,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
35,entrepreneur,married,high.school,no,no,no,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
46,housemaid,married,basic.4y,no,yes,no,telephone,may,wed,8,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
49,blue-collar,married,basic.9y,unknown,no,yes,telephone,may,wed,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
28,management,single,university.degree,no,no,no,telephone,may,wed,4,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
32,technician,single,university.degree,no,no,no,telephone,may,wed,16,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
41,services,married,basic.9y,no,yes,no,telephone,may,wed,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
41,blue-collar,married,basic.6y,no,yes,no,telephone,may,wed,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
34,blue-collar,divorced,professional.course,no,unknown,unknown,telephone,may,wed,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
34,services,single,basic.9y,unknown,yes,yes,telephone,may,wed,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
38,housemaid,married,basic.6y,unknown,yes,yes,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
53,entrepreneur,married,unknown,no,yes,no,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
28,blue-collar,single,basic.9y,no,no,no,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
35,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,5,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
34,technician,married,university.degree,no,no,no,telephone,may,wed,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
59,entrepreneur,married,basic.9y,no,yes,yes,telephone,may,wed,10,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
42,blue-collar,married,basic.4y,unknown,no,no,telephone,may,wed,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
28,admin.,single,unknown,no,yes,no,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
31,services,married,high.school,unknown,no,no,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
55,technician,married,professional.course,unknown,no,no,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
36,blue-collar,married,basic.4y,unknown,no,yes,telephone,may,wed,4,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
37,admin.,single,university.degree,no,no,no,telephone,may,wed,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
42,technician,single,basic.9y,no,yes,no,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
43,technician,single,professional.course,no,yes,no,telephone,may,wed,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
36,technician,married,university.degree,no,no,no,telephone,may,wed,14,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
49,housemaid,married,basic.4y,unknown,yes,no,telephone,may,wed,10,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
51,blue-collar,divorced,basic.4y,no,yes,no,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
37,entrepreneur,married,high.school,no,yes,no,telephone,may,wed,4,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
35,admin.,single,university.degree,no,no,yes,telephone,may,wed,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
28,admin.,single,university.degree,unknown,no,yes,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
39,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,wed,4,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
46,blue-collar,single,professional.course,no,no,no,telephone,may,wed,5,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
57,retired,married,basic.9y,unknown,no,no,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
52,admin.,married,high.school,no,no,no,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
42,technician,married,professional.course,no,yes,no,telephone,may,wed,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
30,management,single,university.degree,no,no,yes,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
52,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
25,technician,single,professional.course,no,yes,no,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
56,blue-collar,married,basic.4y,unknown,no,no,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
47,blue-collar,divorced,basic.9y,unknown,yes,no,telephone,may,wed,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
25,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
33,admin.,divorced,university.degree,no,no,no,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
53,management,married,basic.4y,unknown,no,no,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
33,admin.,divorced,university.degree,no,yes,no,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
32,blue-collar,married,basic.6y,no,yes,no,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
40,blue-collar,married,basic.4y,no,yes,no,telephone,may,wed,5,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
30,blue-collar,divorced,basic.9y,no,yes,no,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
45,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,wed,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
34,technician,married,basic.9y,no,no,no,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
35,services,divorced,high.school,no,no,yes,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
37,unemployed,married,university.degree,unknown,unknown,unknown,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
31,services,married,university.degree,unknown,yes,no,telephone,may,wed,4,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
29,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,5,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
39,management,married,university.degree,no,yes,no,telephone,may,wed,4,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
41,blue-collar,married,basic.4y,no,no,yes,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
25,services,married,high.school,no,yes,no,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
50,management,married,university.degree,no,no,yes,telephone,may,wed,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
26,blue-collar,single,basic.9y,unknown,yes,no,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
37,services,married,high.school,no,no,no,telephone,may,wed,8,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
43,blue-collar,single,unknown,unknown,no,no,telephone,may,wed,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
28,self-employed,married,professional.course,no,yes,yes,telephone,may,wed,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
31,blue-collar,married,basic.9y,no,no,yes,telephone,may,wed,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
50,admin.,married,high.school,no,no,no,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
46,admin.,divorced,high.school,no,yes,yes,telephone,may,wed,4,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
50,technician,married,professional.course,unknown,no,no,telephone,may,wed,4,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
52,blue-collar,married,professional.course,no,no,yes,telephone,may,wed,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
35,blue-collar,single,professional.course,no,no,yes,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
60,retired,divorced,basic.4y,unknown,no,no,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
42,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,5,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
25,self-employed,single,university.degree,no,yes,no,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
37,management,single,high.school,no,no,no,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
35,blue-collar,married,basic.6y,no,no,no,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
49,services,married,high.school,no,no,no,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
36,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,6,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
45,services,single,professional.course,unknown,no,no,telephone,may,wed,4,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
48,entrepreneur,married,high.school,unknown,yes,no,telephone,may,wed,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
28,self-employed,single,university.degree,no,no,no,telephone,may,wed,5,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
42,management,married,university.degree,no,no,no,telephone,may,wed,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
42,blue-collar,married,basic.4y,no,no,no,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
33,admin.,married,university.degree,no,no,no,telephone,may,wed,5,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
29,blue-collar,married,professional.course,no,no,no,telephone,may,wed,5,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
27,technician,married,professional.course,no,no,no,telephone,may,wed,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
40,blue-collar,married,high.school,no,no,no,telephone,may,wed,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
33,blue-collar,divorced,basic.9y,no,yes,no,telephone,may,wed,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
41,self-employed,single,university.degree,no,yes,yes,telephone,may,wed,17,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
39,admin.,married,university.degree,no,unknown,unknown,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
40,technician,married,professional.course,no,no,yes,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
59,retired,married,professional.course,no,no,no,telephone,may,wed,9,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
27,admin.,single,university.degree,no,no,no,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
47,admin.,married,high.school,no,yes,no,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
45,management,married,university.degree,no,no,no,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
51,blue-collar,married,basic.9y,unknown,no,yes,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
60,retired,divorced,high.school,unknown,yes,no,telephone,may,wed,4,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
45,admin.,married,basic.6y,unknown,yes,no,telephone,may,wed,4,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
52,entrepreneur,married,basic.9y,unknown,no,no,telephone,may,wed,4,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
27,admin.,married,university.degree,no,no,no,telephone,may,wed,5,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
44,technician,single,professional.course,no,yes,no,telephone,may,wed,4,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
40,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,4,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
32,unemployed,single,high.school,no,no,no,telephone,may,wed,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
24,blue-collar,single,basic.9y,unknown,no,no,telephone,may,wed,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
46,admin.,single,high.school,unknown,yes,no,telephone,may,wed,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
34,admin.,single,high.school,no,no,no,telephone,may,wed,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
38,unknown,divorced,high.school,unknown,yes,no,telephone,may,wed,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
26,admin.,single,high.school,no,no,no,telephone,may,wed,5,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
40,admin.,married,basic.9y,no,no,yes,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
36,technician,married,university.degree,no,no,no,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
34,blue-collar,married,basic.9y,no,yes,yes,telephone,may,wed,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
29,admin.,married,basic.6y,no,no,yes,telephone,may,wed,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
33,technician,married,university.degree,unknown,no,yes,telephone,may,wed,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
48,entrepreneur,divorced,basic.4y,no,no,no,telephone,may,thu,1,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0
46,retired,married,university.degree,no,no,no,telephone,may,thu,2,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0
34,blue-collar,married,basic.9y,no,no,yes,telephone,may,thu,1,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0
56,management,married,university.degree,no,no,no,telephone,may,thu,2,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0
39,blue-collar,married,basic.4y,unknown,no,no,telephone,may,thu,1,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0
56,management,divorced,university.degree,no,yes,no,telephone,may,thu,2,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0
36,blue-collar,married,basic.9y,no,no,no,telephone,may,thu,1,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0
36,admin.,single,high.school,no,yes,no,telephone,may,thu,6,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0
39,admin.,married,university.degree,no,yes,no,telephone,may,thu,1,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0
35,student,single,university.degree,unknown,no,no,telephone,may,thu,1,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0
54,services,single,high.school,unknown,no,no,telephone,may,thu,1,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0
42,admin.,single,basic.9y,unknown,no,no,telephone,may,thu,7,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0
54,management,married,university.degree,no,yes,no,telephone,may,thu,4,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0
52,self-employed,single,basic.4y,unknown,yes,no,telephone,may,thu,1,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0
35,services,married,high.school,unknown,no,no,telephone,may,thu,1,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0
35,housemaid,married,basic.4y,unknown,no,yes,telephone,may,thu,5,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0
47,blue-collar,single,basic.9y,no,yes,no,telephone,may,thu,1,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0
26,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,thu,3,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0
36,blue-collar,single,basic.6y,unknown,yes,no,telephone,may,thu,1,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0
40,technician,married,basic.9y,no,yes,no,telephone,may,thu,1,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0
